product_id,classification_code,cmd_code,product_label,primary_strict,primary_broad,primary_strict_rule,primary_broad_rule
HS1992:830400,H0,830400,"Filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal, other than office furniture of heading No. 94.03.",False,False,not_primary_strict,not_primary_broad
HS1992:830610,H0,830610,"Bells, gongs and the like",False,False,not_primary_strict,not_primary_broad
HS1992:830990,H0,830990,Other,False,False,not_primary_strict,not_primary_broad
HS1992:831190,H0,831190,"Other, including parts",False,False,not_primary_strict,not_primary_broad
HS1992:840390,H0,840390,Parts,False,False,not_primary_strict,not_primary_broad
HS1992:840910,H0,840910,For aircraft engines,False,False,not_primary_strict,not_primary_broad
HS1992:841340,H0,841340,Concrete pumps,False,False,not_primary_strict,not_primary_broad
HS1992:841391,H0,841391,Parts :-- Of pumps,False,False,not_primary_strict,not_primary_broad
HS1992:841410,H0,841410,Vacuum pumps,False,False,not_primary_strict,not_primary_broad
HS1992:841899,H0,841899,Parts :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:841939,H0,841939,Dryers :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:841950,H0,841950,Heat exchange units,False,False,not_primary_strict,not_primary_broad
HS1992:841960,H0,841960,Machinery for liquefying air or other gases,False,False,not_primary_strict,not_primary_broad
HS1992:842199,H0,842199,Parts :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:842290,H0,842290,Parts,False,False,not_primary_strict,not_primary_broad
HS1992:842612,H0,842612,"Overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes, mobile lifting frames and straddle     carriers :-- Mobile lifting frames on tyres and straddle carriers",False,False,not_primary_strict,not_primary_broad
HS1992:842710,H0,842710,Self-propelled trucks powered by an electric motor,False,False,not_primary_strict,not_primary_broad
HS1992:842720,H0,842720,Other self-propelled trucks,False,False,not_primary_strict,not_primary_broad
HS1992:842790,H0,842790,Other trucks,False,False,not_primary_strict,not_primary_broad
HS1992:842820,H0,842820,Pneumatic elevators and conveyors,False,False,not_primary_strict,not_primary_broad
HS1992:843141,H0,843141,"Of machinery of heading No. 84.26, 84.29 or 84.30 :-- Buckets, shovels, grabs and grips",False,False,not_primary_strict,not_primary_broad
HS1992:843142,H0,843142,"Of machinery of heading No. 84.26, 84.29 or 84.30 :-- Bulldozer or angledozer blades",False,False,not_primary_strict,not_primary_broad
HS1992:843229,H0,843229,"Harrows, scarifiers, cultivators, weeders and hoes :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:843290,H0,843290,Parts,False,False,not_primary_strict,not_primary_broad
HS1992:843790,H0,843790,Parts,False,False,not_primary_strict,not_primary_broad
HS1992:843860,H0,843860,"Machinery for the preparation of fruits, nuts or vegetables",False,False,not_primary_strict,not_primary_broad
HS1992:843890,H0,843890,Parts,False,False,not_primary_strict,not_primary_broad
HS1992:843920,H0,843920,Machinery for making paper or paperboard,False,False,not_primary_strict,not_primary_broad
HS1992:844110,H0,844110,Cutting machines,False,False,not_primary_strict,not_primary_broad
HS1992:844120,H0,844120,"Machines for making bags, sacks or envelopes",False,False,not_primary_strict,not_primary_broad
HS1992:844180,H0,844180,Other machinery,False,False,not_primary_strict,not_primary_broad
HS1992:845090,H0,845090,Parts,False,False,not_primary_strict,not_primary_broad
HS1992:845130,H0,845130,Ironing machines and presses (including fusing presses),False,False,not_primary_strict,not_primary_broad
HS1992:845150,H0,845150,"Machines for reeling, unreeling, folding, cutting or pinking textile fabrics",False,False,not_primary_strict,not_primary_broad
HS1992:845811,H0,845811,Horizontal lathes :-- Numerically controlled,False,False,not_primary_strict,not_primary_broad
HS1992:845899,H0,845899,Other lathes :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:845939,H0,845939,Other boring-milling machines :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:846090,H0,846090,Other,False,False,not_primary_strict,not_primary_broad
HS1992:846210,H0,846210,Forging or die-stamping machines (including presses) and hammers,False,False,not_primary_strict,not_primary_broad
HS1992:846229,H0,846229,"Bending, folding, straightening or flattening machines (including presses) :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:847420,H0,847420,Crushing or grinding machines,False,False,not_primary_strict,not_primary_broad
HS1992:847590,H0,847590,Parts,False,False,not_primary_strict,not_primary_broad
HS1992:847730,H0,847730,Blow moulding machines,False,False,not_primary_strict,not_primary_broad
HS1992:847920,H0,847920,Machinery for the extraction or preparation of animal or fixed vegetable fats or oils,False,False,not_primary_strict,not_primary_broad
HS1992:847982,H0,847982,"Other machines and mechanical appliances :-- Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring machines",False,False,not_primary_strict,not_primary_broad
HS1992:848030,H0,848030,Moulding patterns,False,False,not_primary_strict,not_primary_broad
HS1992:848110,H0,848110,Pressure-reducing valves,False,False,not_primary_strict,not_primary_broad
HS1992:850133,H0,850133,Other DC motors; DC generators :-- Of an output exceeding 75 kW but not exceeding 375 kW,False,False,not_primary_strict,not_primary_broad
HS1992:850161,H0,850161,AC generators (alternators) : -- Of an output not exceeding 75 kVA,False,False,not_primary_strict,not_primary_broad
HS1992:850213,H0,850213,Generating sets with compression-ignition internal combustion piston engines (diesel or semi-diesel engines) :-- Of an output exceeding 375 kVA,False,False,not_primary_strict,not_primary_broad
HS1992:850432,H0,850432,Other transformers :-- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,False,False,not_primary_strict,not_primary_broad
HS1992:850810,H0,850810,Drills of all kinds,False,False,not_primary_strict,not_primary_broad
HS1992:850910,H0,850910,Vacuum cleaners,False,False,not_primary_strict,not_primary_broad
HS1992:851240,H0,851240,"Windscreen wipers, defrosters and demisters",False,False,not_primary_strict,not_primary_broad
HS1992:851519,H0,851519,Brazing or soldering machines and apparatus :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:851710,H0,851710,Telephone sets,False,False,not_primary_strict,not_primary_broad
HS1992:851730,H0,851730,Telephonic or telegraphic switching apparatus,False,False,not_primary_strict,not_primary_broad
HS1992:851740,H0,851740,"Apparatus, for carrier-current line systems, nes",False,False,not_primary_strict,not_primary_broad
HS1992:851810,H0,851810,Microphones and stands therefor,False,False,not_primary_strict,not_primary_broad
HS1992:852422,H0,852422,"Recorded magnetic tapes, width 4-6.5 mm",False,False,not_primary_strict,not_primary_broad
HS1992:852711,H0,852711,"Radio receivers, portable, with sound reproduce/recor",False,False,not_primary_strict,not_primary_broad
HS1992:853310,H0,853310,"Fixed carbon resistors, composition or film types",False,False,not_primary_strict,not_primary_broad
HS1992:853329,H0,853329,Other fixed resistors :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:853400,H0,853400,Printed circuits.,False,False,not_primary_strict,not_primary_broad
HS1992:853529,H0,853529,Automatic circuit breakers :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:853929,H0,853929,"Other filament lamps, excluding ultra-violet or infra-red lamps :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:854211,H0,854211,"Monolithic integrated circuits, digital",False,False,not_primary_strict,not_primary_broad
HS1992:854219,H0,854219,"Monolithic digital integrated circuits :-- Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)",False,False,not_primary_strict,not_primary_broad
HS1992:854411,H0,854411,Winding wire :-- Of copper,False,False,not_primary_strict,not_primary_broad
HS1992:854419,H0,854419,Winding wire :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:854451,H0,854451,"Other electric conductors, for a voltage exceeding 80 V but not exceeding 1,000 V :-- Fitted with connectors",False,False,not_primary_strict,not_primary_broad
HS1992:870120,H0,870120,Road tractors for semi-trailers,False,False,not_primary_strict,not_primary_broad
HS1992:870831,H0,870831,Brakes and servo-brakes and parts thereof :-- Mounted brake linings,False,False,not_primary_strict,not_primary_broad
HS1992:870893,H0,870893,Other parts and accessories :-- Clutches and parts thereof,False,False,not_primary_strict,not_primary_broad
HS1992:871639,H0,871639,Other trailers and semi-trailers for the transport of goods :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:871640,H0,871640,Other trailers and semi-trailers,False,False,not_primary_strict,not_primary_broad
HS1992:890391,H0,890391,"Other :-- Sailboats, with or without auxiliary motor",False,False,not_primary_strict,not_primary_broad
HS1992:900220,H0,900220,Filters,False,False,not_primary_strict,not_primary_broad
HS1992:900659,H0,900659,Other cameras :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:901010,H0,901010,Apparatus and equipment for automatically developing photographic (including cinematographic) film or paper in rolls or for automatically exposing developed film to rolls of photographic paper,False,False,not_primary_strict,not_primary_broad
HS1992:901020,H0,901020,Equipment for photographic laboratories nes,False,False,not_primary_strict,not_primary_broad
HS1992:901110,H0,901110,Stereoscopic microscopes,False,False,not_primary_strict,not_primary_broad
HS1992:901180,H0,901180,Other microscopes,False,False,not_primary_strict,not_primary_broad
HS1992:901819,H0,901819,Electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters) :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:901839,H0,901839,"Syringes, needles, catheters, cannulae and the like :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:901890,H0,901890,Other instruments and appliances,False,False,not_primary_strict,not_primary_broad
HS1992:902129,H0,902129,Artificial teeth and dental fittings :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:902211,H0,902211,Medical X-ray apparatus,False,False,not_primary_strict,not_primary_broad
HS1992:902221,H0,902221,"Apparatus based on the use of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus :-- For medical, surgical, dental or veterina",False,False,not_primary_strict,not_primary_broad
HS1992:902300,H0,902300,"Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.",False,False,not_primary_strict,not_primary_broad
HS1992:902490,H0,902490,Parts and accessories,False,False,not_primary_strict,not_primary_broad
HS1992:910390,H0,910390,Other,False,False,not_primary_strict,not_primary_broad
HS1992:930200,H0,930200,"Revolvers and pistols, other than those of heading No. 93.03 or 93.04.",False,False,not_primary_strict,not_primary_broad
HS1992:930629,H0,930629,Shotgun cartridges and parts thereof; air gun pellets :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:930630,H0,930630,Other cartridges and parts thereof,False,False,not_primary_strict,not_primary_broad
HS1992:940370,H0,940370,Furniture of plastics,False,False,not_primary_strict,not_primary_broad
HS1992:950632,H0,950632,Golf clubs and other golf equipment :-- Balls,False,False,not_primary_strict,not_primary_broad
HS1992:950800,H0,950800,"Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres.",False,False,not_primary_strict,not_primary_broad
HS1992:960500,H0,960500,"Travel sets for personal toilet, sewing or shoe or clothes cleaning.",False,False,not_primary_strict,not_primary_broad
HS1992:960711,H0,960711,Slide fasteners :-- Fitted with chain scoops of base metal,False,False,not_primary_strict,not_primary_broad
HS1992:960810,H0,960810,Ball point pens,False,False,not_primary_strict,not_primary_broad
HS1992:960840,H0,960840,Propelling or sliding pencils,False,False,not_primary_strict,not_primary_broad
HS1992:960910,H0,960910,"Pencils and crayons, with leads encased in a rigid sheath",False,False,not_primary_strict,not_primary_broad
HS1992:961590,H0,961590,Other,False,False,not_primary_strict,not_primary_broad
HS1992:961800,H0,961800,Tailors' dummies and other lay figures; automata and other animated displays used for shop window dressing.,False,False,not_primary_strict,not_primary_broad
HS1992:970110,H0,970110,"Paintings, drawings and pastels",False,False,not_primary_strict,not_primary_broad
HS1992:010111,H0,010111,Horses :-- Pure-bred breeding animals,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:020110,H0,020110,Carcasses and half-carcasses,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:020130,H0,020130,Boneless,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:020742,H0,020742,"Turkey cuts & offal, except livers, frozen",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030222,H0,030222,"Salmonidae, excluding livers and roes :-- Plaice (Pleuronectes platessa)",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030270,H0,030270,Livers and roes,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030376,H0,030376,"Other fish, excluding livers and roes :-- Eels (Anguilla spp.)",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030611,H0,030611,"Frozen :-- Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030621,H0,030621,"Not frozen :-- Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
